	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute
7307		2023	11	1	11	0
7308		2023	11	1	12	0
7309		2023	11	1	13	0
7310		2023	11	1	14	0
7311		2023	11	1	15	0
7312		2023	11	1	16	0
7313		2023	11	1	17	0
7314		2023	11	1	18	0
7315		2023	11	1	19	0
7316		2023	11	1	20	0
7317		2023	11	1	21	0
7318		2023	11	1	22	0
7319		2023	11	1	23	0
7320		2023	11	2	0	0
7321		2023	11	2	1	0
7322		2023	11	2	2	0
7323		2023	11	2	3	0
7324		2023	11	2	4	0
7325		2023	11	2	5	0
7326		2023	11	2	6	0
7327		2023	11	2	7	0
7328		2023	11	2	8	0
7329		2023	11	2	9	0
7330		2023	11	2	10	0
7331		2023	11	2	11	0
7332		2023	11	2	12	0
7333		2023	11	2	13	0
7334		2023	11	2	14	0
7335		2023	11	2	15	0
7336		2023	11	2	16	0
7337		2023	11	2	17	0
7338		2023	11	2	18	0
7339		2023	11	2	19	0
7340		2023	11	2	20	0
7341		2023	11	2	21	0
7342		2023	11	2	22	0
7343		2023	11	2	23	0
7344		2023	11	3	0	0
7345		2023	11	3	1	0
7346		2023	11	3	2	0
7347		2023	11	3	3	0
7348		2023	11	3	4	0
7349		2023	11	3	5	0
7350		2023	11	3	6	0
7351		2023	11	3	7	0
7352		2023	11	3	8	0
7353		2023	11	3	9	0
7354		2023	11	3	10	0
7355		2023	11	3	11	0
7356		2023	11	3	12	0
7357		2023	11	3	13	0
7358		2023	11	3	14	0
7359		2023	11	3	15	0
7360		2023	11	3	16	0
7361		2023	11	3	17	0
7362		2023	11	3	18	0
7363		2023	11	3	19	0
7364		2023	11	3	20	0
7365		2023	11	3	21	0
7366		2023	11	3	22	0
7367		2023	11	3	23	0
7368		2023	11	4	0	0
7369		2023	11	4	1	0
7370		2023	11	4	2	0
7371		2023	11	4	3	0
7372		2023	11	4	4	0
7373		2023	11	4	5	0
7374		2023	11	4	6	0
7375		2023	11	4	7	0
7376		2023	11	4	8	0
7377		2023	11	4	9	0
7378		2023	11	4	10	0
7379		2023	11	4	11	0
7380		2023	11	4	12	0
7381		2023	11	4	13	0
7382		2023	11	4	14	0
7383		2023	11	4	15	0
7384		2023	11	4	16	0
7385		2023	11	4	17	0
7386		2023	11	4	18	0
7387		2023	11	4	19	0
7388		2023	11	4	20	0
7389		2023	11	4	21	0
7390		2023	11	4	22	0
7391		2023	11	4	23	0
7392		2023	11	5	0	0
7393		2023	11	5	1	0
7394		2023	11	5	2	0
7395		2023	11	5	3	0
7396		2023	11	5	4	0
7397		2023	11	5	5	0
7398		2023	11	5	6	0
7399		2023	11	5	7	0
7400		2023	11	5	8	0
7401		2023	11	5	9	0
7402		2023	11	5	10	0
7403		2023	11	5	11	0
7404		2023	11	5	12	0
7405		2023	11	5	13	0
7406		2023	11	5	14	0
7407		2023	11	5	15	0
7408		2023	11	5	16	0
7409		2023	11	5	17	0
7410		2023	11	5	18	0
7411		2023	11	5	19	0
7412		2023	11	5	20	0
7413		2023	11	5	21	0
7414		2023	11	5	22	0
7415		2023	11	5	23	0
7416		2023	11	6	0	0
7417		2023	11	6	1	0
7418		2023	11	6	2	0
7419		2023	11	6	3	0
7420		2023	11	6	4	0
7421		2023	11	6	5	0
7422		2023	11	6	6	0
7423		2023	11	6	7	0
7424		2023	11	6	8	0
7425		2023	11	6	9	0
7426		2023	11	6	10	0
7427		2023	11	6	11	0
7428		2023	11	6	12	0
7429		2023	11	6	13	0
7430		2023	11	6	14	0
7431		2023	11	6	15	0
7432		2023	11	6	16	0
7433		2023	11	6	17	0
7434		2023	11	6	18	0
7435		2023	11	6	19	0
7436		2023	11	6	20	0
7437		2023	11	6	21	0
7438		2023	11	6	22	0
7439		2023	11	6	23	0
7440		2023	11	7	0	0
7441		2023	11	7	1	0
7442		2023	11	7	2	0
7443		2023	11	7	3	0
7444		2023	11	7	4	0
7445		2023	11	7	5	0
7446		2023	11	7	6	0
7447		2023	11	7	7	0
7448		2023	11	7	8	0
7449		2023	11	7	9	0
7450		2023	11	7	10	0
7451		2023	11	7	11	0
7452		2023	11	7	12	0
7453		2023	11	7	13	0
7454		2023	11	7	14	0
7455		2023	11	7	15	0
7456		2023	11	7	16	0
7457		2023	11	7	17	0
7458		2023	11	7	18	0
7459		2023	11	7	19	0
7460		2023	11	7	20	0
7461		2023	11	7	21	0
7462		2023	11	7	22	0
7463		2023	11	7	23	0
7464		2023	11	8	0	0
7465		2023	11	8	1	0
7466		2023	11	8	2	0
7467		2023	11	8	3	0
7468		2023	11	8	4	0
7469		2023	11	8	5	0
7470		2023	11	8	6	0
7471		2023	11	8	7	0
7472		2023	11	8	8	0
7473		2023	11	8	9	0
7474		2023	11	8	10	0
7475		2023	11	8	11	0
7476		2023	11	8	12	0
7477		2023	11	8	13	0
7478		2023	11	8	14	0
7479		2023	11	8	15	0
7480		2023	11	8	16	0
7481		2023	11	8	17	0
7482		2023	11	8	18	0
7483		2023	11	8	19	0
7484		2023	11	8	20	0
7485		2023	11	8	21	0
7486		2023	11	8	22	0
7487		2023	11	8	23	0
7488		2023	11	9	0	0
7489		2023	11	9	1	0
7490		2023	11	9	2	0
7491		2023	11	9	3	0
7492		2023	11	9	4	0
7493		2023	11	9	5	0
7494		2023	11	9	6	0
7495		2023	11	9	7	0
7496		2023	11	9	8	0
7497		2023	11	9	9	0
7498		2023	11	9	10	0
7499		2023	11	9	11	0
7500		2023	11	9	12	0
7501		2023	11	9	13	0
7502		2023	11	9	14	0
7503		2023	11	9	15	0
7504		2023	11	9	16	0
7505		2023	11	9	17	0
7506		2023	11	9	18	0
7507		2023	11	9	19	0
7508		2023	11	9	20	0
7509		2023	11	9	21	0
7510		2023	11	9	22	0
7511		2023	11	9	23	0
7512		2023	11	10	0	0
7513		2023	11	10	1	0
7514		2023	11	10	2	0
7515		2023	11	10	3	0
7516		2023	11	10	4	0
7517		2023	11	10	5	0
7518		2023	11	10	6	0
7519		2023	11	10	7	0
7520		2023	11	10	8	0
7521		2023	11	10	9	0
7522		2023	11	10	10	0
7523		2023	11	10	11	0
7524		2023	11	10	12	0
7525		2023	11	10	13	0
7526		2023	11	10	14	0
7527		2023	11	10	15	0
7528		2023	11	10	16	0
7529		2023	11	10	17	0
7530		2023	11	10	18	0
7531		2023	11	10	19	0
7532		2023	11	10	20	0
7533		2023	11	10	21	0
7534		2023	11	10	22	0
7535		2023	11	10	23	0
7536		2023	11	11	0	0
7537		2023	11	11	1	0
7538		2023	11	11	2	0
7539		2023	11	11	3	0
7540		2023	11	11	4	0
7541		2023	11	11	5	0
7542		2023	11	11	6	0
7543		2023	11	11	7	0
7544		2023	11	11	8	0
7545		2023	11	11	9	0
7546		2023	11	11	10	0
7547		2023	11	11	11	0
7548		2023	11	11	12	0
7549		2023	11	11	13	0
7550		2023	11	11	14	0
7551		2023	11	11	15	0
7552		2023	11	11	16	0
7553		2023	11	11	17	0
7554		2023	11	11	18	0
7555		2023	11	11	19	0
7556		2023	11	11	20	0
7557		2023	11	11	21	0
7558		2023	11	11	22	0
7559		2023	11	11	23	0
7560		2023	11	12	0	0
7561		2023	11	12	1	0
7562		2023	11	12	2	0
7563		2023	11	12	3	0
7564		2023	11	12	4	0
7565		2023	11	12	5	0
7566		2023	11	12	6	0
7567		2023	11	12	7	0
7568		2023	11	12	8	0
7569		2023	11	12	9	0
7570		2023	11	12	10	0
7571		2023	11	12	11	0
7572		2023	11	12	12	0
7573		2023	11	12	13	0
7574		2023	11	12	14	0
7575		2023	11	12	15	0
7576		2023	11	12	16	0
7577		2023	11	12	17	0
7578		2023	11	12	18	0
7579		2023	11	12	19	0
7580		2023	11	12	20	0
7581		2023	11	12	21	0
7582		2023	11	12	22	0
7583		2023	11	12	23	0
7584		2023	11	13	0	0
7585		2023	11	13	1	0
7586		2023	11	13	2	0
7587		2023	11	13	3	0
7588		2023	11	13	4	0
7589		2023	11	13	5	0
7590		2023	11	13	6	0
7591		2023	11	13	7	0
7592		2023	11	13	8	0
7593		2023	11	13	9	0
7594		2023	11	13	10	0
7595		2023	11	13	11	0
7596		2023	11	13	12	0
7597		2023	11	13	13	0
7598		2023	11	13	14	0
7599		2023	11	13	15	0
7600		2023	11	13	16	0
7601		2023	11	13	17	0
7602		2023	11	13	18	0
7603		2023	11	13	19	0
7604		2023	11	13	20	0
7605		2023	11	13	21	0
7606		2023	11	13	22	0
7607		2023	11	13	23	0
7608		2023	11	14	0	0
7609		2023	11	14	1	0
7610		2023	11	14	2	0
7611		2023	11	14	3	0
7612		2023	11	14	4	0
7613		2023	11	14	5	0
7614		2023	11	14	6	0
7615		2023	11	14	7	0
7616		2023	11	14	8	0
7617		2023	11	14	9	0
7618		2023	11	14	10	0
7619		2023	11	14	11	0
7620		2023	11	14	12	0
7621		2023	11	14	13	0
7622		2023	11	14	14	0
7623		2023	11	14	15	0
7624		2023	11	14	16	0
7625		2023	11	14	17	0
7626		2023	11	14	18	0
7627		2023	11	14	19	0
7628		2023	11	14	20	0
7629		2023	11	14	21	0
7630		2023	11	14	22	0
7631		2023	11	14	23	0
7632		2023	11	15	0	0
7633		2023	11	15	1	0
7634		2023	11	15	2	0
7635		2023	11	15	3	0
7636		2023	11	15	4	0
7637		2023	11	15	5	0
7638		2023	11	15	6	0
7639		2023	11	15	7	0
7640		2023	11	15	8	0
7641		2023	11	15	9	0
7642		2023	11	15	10	0
7643		2023	11	15	11	0
7644		2023	11	15	12	0
7645		2023	11	15	13	0
7646		2023	11	15	14	0
7647		2023	11	15	15	0
7648		2023	11	15	16	0
7649		2023	11	15	17	0
7650		2023	11	15	18	0
7651		2023	11	15	19	0
7652		2023	11	15	20	0
7653		2023	11	15	21	0
7654		2023	11	15	22	0
7655		2023	11	15	23	0
7656		2023	11	16	0	0
7657		2023	11	16	1	0
7658		2023	11	16	2	0
7659		2023	11	16	3	0
7660		2023	11	16	4	0
7661		2023	11	16	5	0
7662		2023	11	16	6	0
7663		2023	11	16	7	0
7664		2023	11	16	8	0
7665		2023	11	16	9	0
7666		2023	11	16	10	0
7667		2023	11	16	11	0
7668		2023	11	16	12	0
7669		2023	11	16	13	0
7670		2023	11	16	14	0
7671		2023	11	16	15	0
7672		2023	11	16	16	0
7673		2023	11	16	17	0
7674		2023	11	16	18	0
7675		2023	11	16	19	0
7676		2023	11	16	20	0
7677		2023	11	16	21	0
7678		2023	11	16	22	0
7679		2023	11	16	23	0
7680		2023	11	17	0	0
7681		2023	11	17	1	0
7682		2023	11	17	2	0
7683		2023	11	17	3	0
7684		2023	11	17	4	0
7685		2023	11	17	5	0
7686		2023	11	17	6	0
7687		2023	11	17	7	0
7688		2023	11	17	8	0
7689		2023	11	17	9	0
7690		2023	11	17	10	0
7691		2023	11	17	11	0
7692		2023	11	17	12	0
7693		2023	11	17	13	0
7694		2023	11	17	14	0
7695		2023	11	17	15	0
7696		2023	11	17	16	0
7697		2023	11	17	17	0
7698		2023	11	17	18	0
7699		2023	11	17	19	0
7700		2023	11	17	20	0
7701		2023	11	17	21	0
7702		2023	11	17	22	0
7703		2023	11	17	23	0
7704		2023	11	18	0	0
7705		2023	11	18	1	0
7706		2023	11	18	2	0
7707		2023	11	18	3	0
7708		2023	11	18	4	0
7709		2023	11	18	5	0
7710		2023	11	18	6	0
7711		2023	11	18	7	0
7712		2023	11	18	8	0
7713		2023	11	18	9	0
7714		2023	11	18	10	0
7715		2023	11	18	11	0
7716		2023	11	18	12	0
7717		2023	11	18	13	0
7718		2023	11	18	14	0
7719		2023	11	18	15	0
7720		2023	11	18	16	0
7721		2023	11	18	17	0
7722		2023	11	18	18	0
7723		2023	11	18	19	0
7724		2023	11	18	20	0
7725		2023	11	18	21	0
7726		2023	11	18	22	0
7727		2023	11	18	23	0
7728		2023	11	19	0	0
7729		2023	11	19	1	0
7730		2023	11	19	2	0
7731		2023	11	19	3	0
7732		2023	11	19	4	0
7733		2023	11	19	5	0
7734		2023	11	19	6	0
7735		2023	11	19	7	0
7736		2023	11	19	8	0
7737		2023	11	19	9	0
7738		2023	11	19	10	0
7739		2023	11	19	11	0
7740		2023	11	19	12	0
7741		2023	11	19	13	0
7742		2023	11	19	14	0
7743		2023	11	19	15	0
7744		2023	11	19	16	0
7745		2023	11	19	17	0
7746		2023	11	19	18	0
7747		2023	11	19	19	0
7748		2023	11	19	20	0
7749		2023	11	19	21	0
7750		2023	11	19	22	0
7751		2023	11	19	23	0
7752		2023	11	20	0	0
7753		2023	11	20	1	0
7754		2023	11	20	2	0
7755		2023	11	20	3	0
7756		2023	11	20	4	0
7757		2023	11	20	5	0
7758		2023	11	20	6	0
7759		2023	11	20	7	0
7760		2023	11	20	8	0
7761		2023	11	20	9	0
7762		2023	11	20	10	0
7763		2023	11	20	11	0
7764		2023	11	20	12	0
7765		2023	11	20	13	0
7766		2023	11	20	14	0
7767		2023	11	20	15	0
7768		2023	11	20	16	0
7769		2023	11	20	17	0
7770		2023	11	20	18	0
7771		2023	11	20	19	0
7772		2023	11	20	20	0
7773		2023	11	20	21	0
7774		2023	11	20	22	0
7775		2023	11	20	23	0
7776		2023	11	21	0	0
7777		2023	11	21	1	0
7778		2023	11	21	2	0
7779		2023	11	21	3	0
7780		2023	11	21	4	0
7781		2023	11	21	5	0
7782		2023	11	21	6	0
7783		2023	11	21	7	0
7784		2023	11	21	8	0
7785		2023	11	21	9	0
7786		2023	11	21	10	0
7787		2023	11	21	11	0
7788		2023	11	21	12	0
7789		2023	11	21	13	0
7790		2023	11	21	14	0
7791		2023	11	21	15	0
7792		2023	11	21	16	0
7793		2023	11	21	17	0
7794		2023	11	21	18	0
7795		2023	11	21	19	0
7796		2023	11	21	20	0
7797		2023	11	21	21	0
7798		2023	11	21	22	0
7799		2023	11	21	23	0
7800		2023	11	22	0	0
7801		2023	11	22	1	0
7802		2023	11	22	2	0
7803		2023	11	22	3	0
7804		2023	11	22	4	0
7805		2023	11	22	5	0
7806		2023	11	22	6	0
7807		2023	11	22	7	0
7808		2023	11	22	8	0
7809		2023	11	22	9	0
7810		2023	11	22	10	0
7811		2023	11	22	11	0
7812		2023	11	22	12	0
7813		2023	11	22	13	0
7814		2023	11	22	14	0
7815		2023	11	22	15	0
7816		2023	11	22	16	0
7817		2023	11	22	17	0
7818		2023	11	22	18	0
7819		2023	11	22	19	0
7820		2023	11	22	20	0
7821		2023	11	22	21	0
7822		2023	11	22	22	0
7823		2023	11	22	23	0
7824		2023	11	23	0	0
7825		2023	11	23	1	0
7826		2023	11	23	2	0
7827		2023	11	23	3	0
7828		2023	11	23	4	0
7829		2023	11	23	5	0
7830		2023	11	23	6	0
7831		2023	11	23	7	0
7832		2023	11	23	8	0
7833		2023	11	23	9	0
7834		2023	11	23	10	0
7835		2023	11	23	11	0
7836		2023	11	23	12	0
7837		2023	11	23	13	0
7838		2023	11	23	14	0
7839		2023	11	23	15	0
7840		2023	11	23	16	0
7841		2023	11	23	17	0
7842		2023	11	23	18	0
7843		2023	11	23	19	0
7844		2023	11	23	20	0
7845		2023	11	23	21	0
7846		2023	11	23	22	0
7847		2023	11	23	23	0
7848		2023	11	24	0	0
7849		2023	11	24	1	0
7850		2023	11	24	2	0
7851		2023	11	24	3	0
7852		2023	11	24	4	0
7853		2023	11	24	5	0
7854		2023	11	24	6	0
7855		2023	11	24	7	0
7856		2023	11	24	8	0
7857		2023	11	24	9	0
7858		2023	11	24	10	0
7859		2023	11	24	11	0
7860		2023	11	24	12	0
7861		2023	11	24	13	0
7862		2023	11	24	14	0
7863		2023	11	24	15	0
7864		2023	11	24	16	0
7865		2023	11	24	17	0
7866		2023	11	24	18	0
7867		2023	11	24	19	0
7868		2023	11	24	20	0
7869		2023	11	24	21	0
7870		2023	11	24	22	0
7871		2023	11	24	23	0
7872		2023	11	25	0	0
7873		2023	11	25	1	0
7874		2023	11	25	2	0
7875		2023	11	25	3	0
7876		2023	11	25	4	0
7877		2023	11	25	5	0
7878		2023	11	25	6	0
7879		2023	11	25	7	0
7880		2023	11	25	8	0
7881		2023	11	25	9	0
7882		2023	11	25	10	0
7883		2023	11	25	11	0
7884		2023	11	25	12	0
7885		2023	11	25	13	0
7886		2023	11	25	14	0
7887		2023	11	25	15	0
7888		2023	11	25	16	0
7889		2023	11	25	17	0
7890		2023	11	25	18	0
7891		2023	11	25	19	0
7892		2023	11	25	20	0
7893		2023	11	25	21	0
7894		2023	11	25	22	0
7895		2023	11	25	23	0
7896		2023	11	26	0	0
7897		2023	11	26	1	0
7898		2023	11	26	2	0
7899		2023	11	26	3	0
7900		2023	11	26	4	0
7901		2023	11	26	5	0
7902		2023	11	26	6	0
7903		2023	11	26	7	0
7904		2023	11	26	8	0
7905		2023	11	26	9	0
7906		2023	11	26	10	0
7907		2023	11	26	11	0
7908		2023	11	26	12	0
7909		2023	11	26	13	0
7910		2023	11	26	14	0
7911		2023	11	26	15	0
7912		2023	11	26	16	0
7913		2023	11	26	17	0
7914		2023	11	26	18	0
7915		2023	11	26	19	0
7916		2023	11	26	20	0
7917		2023	11	26	21	0
7918		2023	11	26	22	0
7919		2023	11	26	23	0
7920		2023	11	27	0	0
7921		2023	11	27	1	0
7922		2023	11	27	2	0
7923		2023	11	27	3	0
7924		2023	11	27	4	0
7925		2023	11	27	5	0
7926		2023	11	27	6	0
7927		2023	11	27	7	0
7928		2023	11	27	8	0
7929		2023	11	27	9	0
7930		2023	11	27	10	0
7931		2023	11	27	11	0
7932		2023	11	27	12	0
7933		2023	11	27	13	0
7934		2023	11	27	14	0
7935		2023	11	27	15	0
7936		2023	11	27	16	0
7937		2023	11	27	17	0
7938		2023	11	27	18	0
7939		2023	11	27	19	0
7940		2023	11	27	20	0
7941		2023	11	27	21	0
7942		2023	11	27	22	0
7943		2023	11	27	23	0
7944		2023	11	28	0	0
7945		2023	11	28	1	0
7946		2023	11	28	2	0
7947		2023	11	28	3	0
7948		2023	11	28	4	0
7949		2023	11	28	5	0
7950		2023	11	28	6	0
7951		2023	11	28	7	0
7952		2023	11	28	8	0
7953		2023	11	28	9	0
7954		2023	11	28	10	0
7955		2023	11	28	11	0
7956		2023	11	28	12	0
7957		2023	11	28	13	0
7958		2023	11	28	14	0
7959		2023	11	28	15	0
7960		2023	11	28	16	0
7961		2023	11	28	17	0
7962		2023	11	28	18	0
7963		2023	11	28	19	0
7964		2023	11	28	20	0
7965		2023	11	28	21	0
7966		2023	11	28	22	0
7967		2023	11	28	23	0
7968		2023	11	29	0	0
7969		2023	11	29	1	0
7970		2023	11	29	2	0
7971		2023	11	29	3	0
7972		2023	11	29	4	0
7973		2023	11	29	5	0
7974		2023	11	29	6	0
7975		2023	11	29	7	0
7976		2023	11	29	8	0
7977		2023	11	29	9	0
7978		2023	11	29	10	0
7979		2023	11	29	11	0
7980		2023	11	29	12	0
7981		2023	11	29	13	0
7982		2023	11	29	14	0
7983		2023	11	29	15	0
7984		2023	11	29	16	0
7985		2023	11	29	17	0
7986		2023	11	29	18	0
7987		2023	11	29	19	0
7988		2023	11	29	20	0
7989		2023	11	29	21	0
7990		2023	11	29	22	0
7991		2023	11	29	23	0
7992		2023	11	30	0	0
7993		2023	11	30	1	0
7994		2023	11	30	2	0
7995		2023	11	30	3	0
7996		2023	11	30	4	0
7997		2023	11	30	5	0
7998		2023	11	30	6	0
7999		2023	11	30	7	0
8000		2023	11	30	8	0
8001		2023	11	30	9	0
8002		2023	11	30	10	0
8003		2023	11	30	11	0
8004		2023	11	30	12	0
8005		2023	11	30	13	0
8006		2023	11	30	14	0
8007		2023	11	30	15	0
8008		2023	11	30	16	0
8009		2023	11	30	17	0
8010		2023	11	30	18	0
8011		2023	11	30	19	0
8012		2023	11	30	20	0
8013		2023	11	30	21	0
8014		2023	11	30	22	0
8015		2023	11	30	23	0
8016		2023	12	1	0	0
8017		2023	12	1	1	0
8018		2023	12	1	2	0
8019		2023	12	1	3	0
8020		2023	12	1	4	0
8021		2023	12	1	5	0
8022		2023	12	1	6	0
8023		2023	12	1	7	0
8024		2023	12	1	8	0
8025		2023	12	1	9	0
8026		2023	12	1	10	0
8027		2023	12	1	11	0
8028		2023	12	1	12	0
8029		2023	12	1	13	0
8030		2023	12	1	14	0
8031		2023	12	1	15	0
8032		2023	12	1	16	0
8033		2023	12	1	17	0
8034		2023	12	1	18	0
8035		2023	12	1	19	0
8036		2023	12	1	20	0
8037		2023	12	1	21	0
8038		2023	12	1	22	0
8039		2023	12	1	23	0
8040		2023	12	2	0	0
8041		2023	12	2	1	0
8042		2023	12	2	2	0
8043		2023	12	2	3	0
8044		2023	12	2	4	0
8045		2023	12	2	5	0
8046		2023	12	2	6	0
8047		2023	12	2	7	0
8048		2023	12	2	8	0
8049		2023	12	2	9	0
8050		2023	12	2	10	0
8051		2023	12	2	11	0
8052		2023	12	2	12	0
8053		2023	12	2	13	0
8054		2023	12	2	14	0
8055		2023	12	2	15	0
8056		2023	12	2	16	0
8057		2023	12	2	17	0
8058		2023	12	2	18	0
8059		2023	12	2	19	0
8060		2023	12	2	20	0
8061		2023	12	2	21	0
8062		2023	12	2	22	0
8063		2023	12	2	23	0
8064		2023	12	3	0	0
8065		2023	12	3	1	0
8066		2023	12	3	2	0
8067		2023	12	3	3	0
8068		2023	12	3	4	0
8069		2023	12	3	5	0
8070		2023	12	3	6	0
8071		2023	12	3	7	0
8072		2023	12	3	8	0
8073		2023	12	3	9	0
8074		2023	12	3	10	0
8075		2023	12	3	11	0
8076		2023	12	3	12	0
8077		2023	12	3	13	0
8078		2023	12	3	14	0
8079		2023	12	3	15	0
8080		2023	12	3	16	0
8081		2023	12	3	17	0
8082		2023	12	3	18	0
8083		2023	12	3	19	0
8084		2023	12	3	20	0
8085		2023	12	3	21	0
8086		2023	12	3	22	0
8087		2023	12	3	23	0
8088		2023	12	4	0	0
8089		2023	12	4	1	0
8090		2023	12	4	2	0
8091		2023	12	4	3	0
8092		2023	12	4	4	0
8093		2023	12	4	5	0
8094		2023	12	4	6	0
8095		2023	12	4	7	0
8096		2023	12	4	8	0
8097		2023	12	4	9	0
8098		2023	12	4	10	0
8099		2023	12	4	11	0
8100		2023	12	4	12	0
8101		2023	12	4	13	0
8102		2023	12	4	14	0
8103		2023	12	4	15	0
8104		2023	12	4	16	0
8105		2023	12	4	17	0
8106		2023	12	4	18	0
8107		2023	12	4	19	0
8108		2023	12	4	20	0
8109		2023	12	4	21	0
8110		2023	12	4	22	0
8111		2023	12	4	23	0
8112		2023	12	5	0	0
8113		2023	12	5	1	0
8114		2023	12	5	2	0
8115		2023	12	5	3	0
8116		2023	12	5	4	0
8117		2023	12	5	5	0
8118		2023	12	5	6	0
8119		2023	12	5	7	0
8120		2023	12	5	8	0
8121		2023	12	5	9	0
8122		2023	12	5	10	0
8123		2023	12	5	11	0
8124		2023	12	5	12	0
8125		2023	12	5	13	0
8126		2023	12	5	14	0
8127		2023	12	5	15	0
8128		2023	12	5	16	0
8129		2023	12	5	17	0
8130		2023	12	5	18	0
8131		2023	12	5	19	0
8132		2023	12	5	20	0
8133		2023	12	5	21	0
8134		2023	12	5	22	0
8135		2023	12	5	23	0
8136		2023	12	6	0	0
8137		2023	12	6	1	0
8138		2023	12	6	2	0
8139		2023	12	6	3	0
8140		2023	12	6	4	0
8141		2023	12	6	5	0
8142		2023	12	6	6	0
8143		2023	12	6	7	0
8144		2023	12	6	8	0
8145		2023	12	6	9	0
8146		2023	12	6	10	0
8147		2023	12	6	11	0
8148		2023	12	6	12	0
8149		2023	12	6	13	0
8150		2023	12	6	14	0
8151		2023	12	6	15	0
8152		2023	12	6	16	0
8153		2023	12	6	17	0
8154		2023	12	6	18	0
8155		2023	12	6	19	0
8156		2023	12	6	20	0
8157		2023	12	6	21	0
8158		2023	12	6	22	0
8159		2023	12	6	23	0
8160		2023	12	7	0	0
8161		2023	12	7	1	0
8162		2023	12	7	2	0
8163		2023	12	7	3	0
8164		2023	12	7	4	0
8165		2023	12	7	5	0
8166		2023	12	7	6	0
8167		2023	12	7	7	0
8168		2023	12	7	8	0
8169		2023	12	7	9	0
8170		2023	12	7	10	0
8171		2023	12	7	11	0
8172		2023	12	7	12	0
8173		2023	12	7	13	0
8174		2023	12	7	14	0
8175		2023	12	7	15	0
8176		2023	12	7	16	0
8177		2023	12	7	17	0
8178		2023	12	7	18	0
8179		2023	12	7	19	0
8180		2023	12	7	20	0
8181		2023	12	7	21	0
8182		2023	12	7	22	0
8183		2023	12	7	23	0
8184		2023	12	8	0	0
8185		2023	12	8	1	0
8186		2023	12	8	2	0
8187		2023	12	8	3	0
8188		2023	12	8	4	0
8189		2023	12	8	5	0
8190		2023	12	8	6	0
8191		2023	12	8	7	0
8192		2023	12	8	8	0
8193		2023	12	8	9	0
8194		2023	12	8	10	0
8195		2023	12	8	11	0
8196		2023	12	8	12	0
8197		2023	12	8	13	0
8198		2023	12	8	14	0
8199		2023	12	8	15	0
8200		2023	12	8	16	0
8201		2023	12	8	17	0
8202		2023	12	8	18	0
8203		2023	12	8	19	0
8204		2023	12	8	20	0
8205		2023	12	8	21	0
8206		2023	12	8	22	0
8207		2023	12	8	23	0
8208		2023	12	9	0	0
8209		2023	12	9	1	0
8210		2023	12	9	2	0
8211		2023	12	9	3	0
8212		2023	12	9	4	0
8213		2023	12	9	5	0
8214		2023	12	9	6	0
8215		2023	12	9	7	0
8216		2023	12	9	8	0
8217		2023	12	9	9	0
8218		2023	12	9	10	0
8219		2023	12	9	11	0
8220		2023	12	9	12	0
8221		2023	12	9	13	0
8222		2023	12	9	14	0
8223		2023	12	9	15	0
8224		2023	12	9	16	0
8225		2023	12	9	17	0
8226		2023	12	9	18	0
8227		2023	12	9	19	0
8228		2023	12	9	20	0
8229		2023	12	9	21	0
8230		2023	12	9	22	0
8231		2023	12	9	23	0
8232		2023	12	10	0	0
8233		2023	12	10	1	0
8234		2023	12	10	2	0
8235		2023	12	10	3	0
8236		2023	12	10	4	0
8237		2023	12	10	5	0
8238		2023	12	10	6	0
8239		2023	12	10	7	0
8240		2023	12	10	8	0
8241		2023	12	10	9	0
8242		2023	12	10	10	0
8243		2023	12	10	11	0
8244		2023	12	10	12	0
8245		2023	12	10	13	0
8246		2023	12	10	14	0
8247		2023	12	10	15	0
8248		2023	12	10	16	0
8249		2023	12	10	17	0
8250		2023	12	10	18	0
8251		2023	12	10	19	0
8252		2023	12	10	20	0
8253		2023	12	10	21	0
8254		2023	12	10	22	0
8255		2023	12	10	23	0
8256		2023	12	11	0	0
8257		2023	12	11	1	0
8258		2023	12	11	2	0
8259		2023	12	11	3	0
8260		2023	12	11	4	0
8261		2023	12	11	5	0
8262		2023	12	11	6	0
8263		2023	12	11	7	0
8264		2023	12	11	8	0
8265		2023	12	11	9	0
8266		2023	12	11	10	0
8267		2023	12	11	11	0
8268		2023	12	11	12	0
8269		2023	12	11	13	0
8270		2023	12	11	14	0
8271		2023	12	11	15	0
8272		2023	12	11	16	0
8273		2023	12	11	17	0
8274		2023	12	11	18	0
8275		2023	12	11	19	0
8276		2023	12	11	20	0
8277		2023	12	11	21	0
8278		2023	12	11	22	0
8279		2023	12	11	23	0
8280		2023	12	12	0	0
8281		2023	12	12	1	0
8282		2023	12	12	2	0
8283		2023	12	12	3	0
8284		2023	12	12	4	0
8285		2023	12	12	5	0
8286		2023	12	12	6	0
8287		2023	12	12	7	0
8288		2023	12	12	8	0
8289		2023	12	12	9	0
8290		2023	12	12	10	0
8291		2023	12	12	11	0
8292		2023	12	12	12	0
8293		2023	12	12	13	0
8294		2023	12	12	14	0
8295		2023	12	12	15	0
8296		2023	12	12	16	0
8297		2023	12	12	17	0
8298		2023	12	12	18	0
8299		2023	12	12	19	0
8300		2023	12	12	20	0
8301		2023	12	12	21	0
8302		2023	12	12	22	0
8303		2023	12	12	23	0
